"id","survey_year","female","age","n_persons","n_children","years_educ","income","employed","employed_id","sector","sector_id"
12452,2015,TRUE,45,5,3,11.5,5329.30517578125,"[4] Irregular employment or in marginal",4,"[1] Agriculture, hunting and related activities",1
12452,2016,TRUE,46,5,3,11.5,5876.857421875,"[4] Irregular employment or in marginal",4,"[1] Agriculture, hunting and related activities",1
12452,2017,TRUE,47,5,3,11.5,3880.4169921875,"[4] Irregular employment or in marginal",4,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
12452,2018,TRUE,48,5,2,11.5,6590.5498046875,"[4] Irregular employment or in marginal",4,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
12452,2019,TRUE,49,5,2,11.5,5208.8408203125,"[4] Irregular employment or in marginal",4,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
14467,2015,TRUE,37,3,1,15,17794.0341796875,"[1] Employed full-time",1,"[86] Healthcare",86
20720,2015,FALSE,36,3,1,10.5,18401.767578125,"[1] Employed full-time",1,"[82] Provision of economic services to businesses and individuals n.e.c.",82
14652,2015,FALSE,18,3,0,NA,0,"[5] Not employed",5,NA,NA
14652,2016,FALSE,19,3,0,NA,1440.63061523438,"[3] Training, apprenticeship",3,"[85] Education and teaching",85
14652,2017,FALSE,20,3,0,NA,264.483154296875,"[3] Training, apprenticeship",3,"[85] Education and teaching",85
10733,2015,TRUE,93,3,0,NA,0,"[5] Not employed",5,NA,NA
18955,2015,TRUE,52,4,2,14,0,"[5] Not employed",5,NA,NA
18955,2016,TRUE,53,4,2,14,0,"[5] Not employed",5,NA,NA
18955,2017,TRUE,54,4,2,14,0,"[5] Not employed",5,NA,NA
18955,2018,TRUE,55,4,2,14,0,"[4] Irregular employment or in marginal",4,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
18955,2019,TRUE,56,4,2,14,11288.8671875,"[4] Irregular employment or in marginal",4,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
10237,2016,TRUE,17,3,2,10,0,"[5] Not employed",5,NA,NA
20850,2015,TRUE,18,3,0,9,3621.8740234375,"[5] Not employed",5,NA,NA
20850,2016,TRUE,19,3,0,11,1231.865234375,"[5] Not employed",5,NA,NA
20151,2015,FALSE,18,3,1,NA,0,"[5] Not employed",5,NA,NA
16560,2015,TRUE,39,4,2,11.5,21535.1171875,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
16560,2016,TRUE,40,4,2,11.5,28506.8125,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
16560,2017,TRUE,41,4,2,11.5,32140.943359375,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
16560,2018,TRUE,42,4,1,11.5,13443.1064453125,"[5] Not employed",5,NA,NA
16560,2019,TRUE,43,4,1,11.5,341.289489746094,"[2] Employed part-time",2,"[56] Gastronomy",56
2399,2015,FALSE,19,5,2,13,833.071716308594,"[5] Not employed",5,NA,NA
2399,2016,FALSE,20,5,1,13,0,"[3] Training, apprenticeship",3,"[86] Healthcare",86
31452,2015,TRUE,55,1,0,7,15110.673828125,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
31452,2017,TRUE,57,1,0,7,1515.46020507812,"[4] Irregular employment or in marginal",4,"[87] Homes (excluding rest homes and vacation homes)",87
31452,2018,TRUE,58,1,0,7,10518.904296875,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
31452,2019,TRUE,59,1,0,7,6995.8134765625,"[1] Employed full-time",1,"[56] Gastronomy",56
12178,2015,TRUE,48,3,2,18,21496.48046875,"[2] Employed part-time",2,"[74] Other freelance, scientific and technical activities",74
12178,2016,TRUE,49,3,1,18,25174.9108276367,"[2] Employed part-time",2,"[28] Mechanical engineering",28
12178,2017,TRUE,50,3,1,18,30638.3734130859,"[5] Not employed",5,NA,NA
12178,2018,TRUE,51,2,1,18,1236.95349121094,"[2] Employed part-time",2,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
22892,2015,TRUE,54,3,0,13.5,24043.546875,"[2] Employed part-time",2,NA,NA
9969,2018,TRUE,17,6,2,10,0,"[5] Not employed",5,NA,NA
9969,2019,TRUE,18,5,1,10,0,"[5] Not employed",5,NA,NA
3861,2019,FALSE,17,3,1,NA,0,"[5] Not employed",5,NA,NA
53,2015,TRUE,32,4,2,11.5,0,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
53,2016,TRUE,33,4,2,11.5,4863.33984375,"[2] Employed part-time",2,"[86] Healthcare",86
53,2017,TRUE,34,4,2,11.5,21485.029296875,"[2] Employed part-time",2,"[86] Healthcare",86
53,2018,TRUE,35,4,2,11.5,17276.265625,"[2] Employed part-time",2,"[86] Healthcare",86
53,2019,TRUE,36,3,2,11.5,8824.12109375,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
24160,2015,FALSE,19,4,1,13,0,"[4] Irregular employment or in marginal",4,"[25] Manufacture of fabricated metal products",25
24160,2016,FALSE,20,4,0,13,7465.3046875,"[5] Not employed",5,NA,NA
24160,2017,FALSE,21,4,0,13,5424.70263671875,"[3] Training, apprenticeship",3,NA,NA
24160,2018,FALSE,22,4,0,13,5958.38671875,"[3] Training, apprenticeship",3,NA,NA
24160,2019,FALSE,23,4,0,14.5,10614.1796875,"[1] Employed full-time",1,NA,NA
7057,2015,TRUE,17,4,1,NA,0,"[5] Not employed",5,NA,NA
7057,2016,TRUE,18,4,0,NA,0,"[5] Not employed",5,NA,NA
7057,2017,TRUE,19,4,0,NA,0,"[5] Not employed",5,NA,NA
7057,2018,TRUE,20,4,0,13,1797.6943359375,"[5] Not employed",5,NA,NA
7057,2019,TRUE,21,4,0,13,0,"[5] Not employed",5,NA,NA
7513,2015,FALSE,34,3,1,13.5,0,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
25936,2015,TRUE,55,3,0,11.5,15263.802734375,"[2] Employed part-time",2,"[26] Manufacture of computers, electronic and optical products",26
25936,2016,TRUE,56,3,0,11.5,15490.439453125,"[2] Employed part-time",2,"[26] Manufacture of computers, electronic and optical products",26
25936,2017,TRUE,57,3,0,11.5,18446.78125,"[2] Employed part-time",2,"[26] Manufacture of computers, electronic and optical products",26
25936,2018,TRUE,58,2,0,11.5,19296.734375,"[2] Employed part-time",2,"[26] Manufacture of computers, electronic and optical products",26
25264,2015,FALSE,52,3,1,10.5,34576.1484375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
15446,2015,FALSE,54,4,2,15,0,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
15446,2016,FALSE,55,4,2,15,0,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
1881,2015,TRUE,51,4,2,15,3794.9482421875,"[4] Irregular employment or in marginal",4,"[81] Building support",81
1881,2016,TRUE,52,4,2,15,7027.0400390625,"[4] Irregular employment or in marginal",4,"[81] Building support",81
29303,2015,TRUE,34,3,1,14,13174.501953125,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
29303,2016,TRUE,35,3,1,14,31569.544921875,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
29303,2017,TRUE,36,3,1,14,30494.310546875,"[1] Employed full-time",1,"[85] Education and teaching",85
13872,2015,TRUE,49,4,2,10.5,14619.9384765625,"[1] Employed full-time",1,"[10] Manufacture of food and animal feed products",10
13872,2016,TRUE,50,4,2,10.5,3890.59008789062,"[2] Employed part-time",2,NA,NA
13872,2017,TRUE,51,4,2,10.5,0,"[5] Not employed",5,NA,NA
13872,2018,TRUE,52,4,1,10.5,0,"[2] Employed part-time",2,NA,NA
13872,2019,TRUE,53,4,1,10.5,14667.2197265625,"[2] Employed part-time",2,NA,NA
16104,2017,TRUE,17,4,2,NA,0,"[4] Irregular employment or in marginal",4,NA,NA
16104,2018,TRUE,18,4,1,NA,0,"[5] Not employed",5,NA,NA
11701,2019,TRUE,17,4,1,NA,0,"[5] Not employed",5,NA,NA
17856,2015,FALSE,51,4,1,11,953.095520019531,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
21845,2015,TRUE,45,4,1,11.5,6749.9912109375,"[4] Irregular employment or in marginal",4,"[53] Postal, courier and express services",53
15152,2015,TRUE,19,4,1,12,10312.75,"[3] Training, apprenticeship",3,"[64] Provision of financial services",64
17489,2015,FALSE,32,5,3,10.5,27633.1875,"[1] Employed full-time",1,NA,NA
17489,2016,FALSE,33,5,3,10.5,26377.69140625,"[1] Employed full-time",1,NA,NA
17489,2017,FALSE,34,5,3,10.5,25527.07421875,"[1] Employed full-time",1,NA,NA
17489,2018,FALSE,35,5,3,10.5,28263.330078125,"[1] Employed full-time",1,NA,NA
31509,2015,FALSE,55,4,1,18,56362.12109375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
31509,2016,FALSE,56,3,1,18,50847.328125,"[5] Not employed",5,NA,NA
31509,2017,FALSE,57,2,0,18,15741.3916015625,"[5] Not employed",5,NA,NA
31509,2018,FALSE,58,2,0,18,0,"[5] Not employed",5,NA,NA
31509,2019,FALSE,59,3,0,18,0,"[5] Not employed",5,NA,NA
4804,2015,FALSE,19,4,1,NA,0,"[5] Not employed",5,NA,NA
4804,2016,FALSE,20,NA,NA,13,0,"[3] Training, apprenticeship",3,"[91] Libraries, archives, museums, botanical and zoological gardens",91
4804,2017,FALSE,21,1,0,13,1460.60595703125,"[3] Training, apprenticeship",3,"[1] Agriculture, hunting and related activities",1
4804,2018,FALSE,22,1,0,13,5037.74755859375,"[3] Training, apprenticeship",3,"[1] Agriculture, hunting and related activities",1
4804,2019,FALSE,23,3,0,13,1615.22729492188,"[3] Training, apprenticeship",3,"[91] Libraries, archives, museums, botanical and zoological gardens",91
20606,2015,TRUE,33,4,2,12,23329.486328125,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
20606,2016,TRUE,34,4,2,12,25478.28515625,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
20606,2017,TRUE,35,4,2,12,20069.595703125,"[2] Employed part-time",2,"[85] Education and teaching",85
20606,2018,TRUE,36,5,3,12,18986.140625,"[5] Not employed",5,NA,NA
20606,2019,TRUE,37,5,3,12,18809.009765625,"[2] Employed part-time",2,"[85] Education and teaching",85
14734,2018,FALSE,18,3,0,9,15077.8486328125,"[3] Training, apprenticeship",3,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
14734,2019,FALSE,19,3,0,9,7330.0986328125,"[3] Training, apprenticeship",3,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
17530,2015,TRUE,49,4,2,NA,13284.787109375,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
17530,2017,TRUE,51,4,1,NA,11544.3134765625,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
17530,2019,TRUE,53,3,0,NA,22289.623046875,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
7081,2015,FALSE,49,3,1,11.5,0,"[5] Not employed",5,NA,NA
7081,2016,FALSE,50,3,1,11.5,0,"[5] Not employed",5,NA,NA
7081,2017,FALSE,51,3,0,11.5,0,"[5] Not employed",5,NA,NA
7081,2018,FALSE,52,4,1,11.5,0,"[5] Not employed",5,NA,NA
7081,2019,FALSE,53,2,0,11.5,588.236938476562,"[5] Not employed",5,NA,NA
16312,2015,TRUE,45,3,1,10,0,"[5] Not employed",5,NA,NA
16312,2016,TRUE,46,3,1,10,0,"[5] Not employed",5,NA,NA
16312,2017,TRUE,47,3,0,10,0,"[5] Not employed",5,NA,NA
16312,2018,TRUE,48,4,1,10,0,"[5] Not employed",5,NA,NA
16312,2019,TRUE,49,2,0,10,254.138687133789,"[5] Not employed",5,NA,NA
9868,2017,TRUE,17,5,3,NA,0,"[5] Not employed",5,NA,NA
9868,2018,TRUE,18,5,2,13,0,"[4] Irregular employment or in marginal",4,NA,NA
9868,2019,TRUE,19,5,2,13,0,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
2046,2015,TRUE,57,4,1,10.5,0,"[5] Not employed",5,NA,NA
18738,2019,FALSE,17,4,3,NA,0,"[4] Irregular employment or in marginal",4,NA,NA
17162,2015,TRUE,61,1,0,15,14490.5751953125,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
17162,2016,TRUE,62,2,0,15,17169.5078125,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
17162,2017,TRUE,63,2,0,15,16635.892578125,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
17162,2018,TRUE,64,2,0,15,16467.01953125,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
17162,2019,TRUE,65,1,0,15,17756.099609375,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
24740,2015,FALSE,18,3,0,NA,0,"[5] Not employed",5,NA,NA
24740,2016,FALSE,19,2,0,NA,0,"[5] Not employed",5,NA,NA
24740,2017,FALSE,20,2,0,13,0,"[5] Not employed",5,NA,NA
24740,2018,FALSE,21,2,0,13,0,"[5] Not employed",5,NA,NA
24740,2019,FALSE,22,2,0,13,0,"[5] Not employed",5,NA,NA
28412,2015,TRUE,58,2,0,12,1266.83801269531,"[5] Not employed",5,NA,NA
28412,2016,TRUE,59,2,0,13.5,0,"[2] Employed part-time",2,"[88] Social services (excluding homes)",88
28412,2017,TRUE,60,2,0,13.5,9517.4921875,"[2] Employed part-time",2,"[85] Education and teaching",85
28412,2018,TRUE,61,2,0,13.5,13898.125,"[2] Employed part-time",2,"[85] Education and teaching",85
28412,2019,TRUE,62,2,0,13.5,13037.740234375,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
18454,2015,FALSE,55,1,0,12,0,"[1] Employed full-time",1,"[62] Provision of information technology services",62
18454,2016,FALSE,56,1,0,12,28698.31640625,"[1] Employed full-time",1,"[61] Telecommunications",61
18454,2017,FALSE,57,1,0,12,26642.60546875,"[1] Employed full-time",1,"[62] Provision of information technology services",62
18454,2018,FALSE,58,1,0,12,30180.44921875,"[1] Employed full-time",1,"[62] Provision of information technology services",62
18454,2019,FALSE,59,1,0,12,33109.97265625,"[1] Employed full-time",1,"[62] Provision of information technology services",62
9941,2015,TRUE,49,2,1,11.5,23828.830078125,"[5] Not employed",5,NA,NA
9941,2016,TRUE,50,2,0,11.5,21062.048828125,"[1] Employed full-time",1,"[80] Guard and security services and detective agencies",80
9941,2017,TRUE,51,2,0,11.5,28045.728515625,"[1] Employed full-time",1,"[82] Provision of economic services to businesses and individuals n.e.c.",82
30330,2015,TRUE,47,2,1,15,24783.1832275391,"[2] Employed part-time",2,"[86] Healthcare",86
30330,2016,TRUE,48,2,0,15,25142.0173950195,"[2] Employed part-time",2,"[86] Healthcare",86
30330,2017,TRUE,49,2,0,15,25624.7314453125,"[2] Employed part-time",2,"[86] Healthcare",86
30330,2018,TRUE,50,2,0,15,24356.8869628906,"[2] Employed part-time",2,"[86] Healthcare",86
30330,2019,TRUE,51,2,0,15,21641.4215698242,"[1] Employed full-time",1,"[86] Healthcare",86
9429,2015,TRUE,17,2,1,NA,0,"[4] Irregular employment or in marginal",4,NA,NA
9429,2016,TRUE,18,2,0,NA,944.958557128906,"[5] Not employed",5,NA,NA
9429,2017,TRUE,19,2,0,13,0,"[5] Not employed",5,NA,NA
9429,2018,TRUE,20,2,0,13,1054.23864746094,"[5] Not employed",5,NA,NA
9429,2019,TRUE,21,2,0,13,1200.673828125,"[5] Not employed",5,NA,NA
12733,2015,TRUE,19,NA,NA,12,0,"[3] Training, apprenticeship",3,"[86] Healthcare",86
12733,2017,TRUE,21,2,0,12,12730.6474914551,"[3] Training, apprenticeship",3,"[86] Healthcare",86
12733,2018,TRUE,22,2,0,14,13388.6162109375,"[1] Employed full-time",1,"[86] Healthcare",86
16821,2016,TRUE,48,NA,NA,10.5,0,"[2] Employed part-time",2,NA,NA
9377,2015,TRUE,50,1,0,11.5,33785.12890625,"[1] Employed full-time",1,NA,NA
4212,2015,TRUE,46,2,1,11.5,6105.6875,"[4] Irregular employment or in marginal",4,"[81] Building support",81
4212,2016,TRUE,47,2,1,11.5,23977.8638305664,"[2] Employed part-time",2,"[81] Building support",81
4212,2017,TRUE,48,2,0,11.5,15044.697265625,"[1] Employed full-time",1,"[97] Private households with domestic staff",97
4212,2018,TRUE,49,2,0,11.5,20029.0480957031,"[1] Employed full-time",1,"[97] Private households with domestic staff",97
4212,2019,TRUE,50,2,0,11.5,26113.9953613281,"[1] Employed full-time",1,"[97] Private households with domestic staff",97
15516,2015,TRUE,20,2,0,NA,1,"[6] Garage for disabled people",6,"[88] Social services (excluding homes)",88
15516,2016,TRUE,21,2,0,NA,1,"[6] Garage for disabled people",6,"[88] Social services (excluding homes)",88
28453,2015,TRUE,50,2,0,14,17049.66015625,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
30156,2015,FALSE,19,2,0,10,0,"[5] Not employed",5,NA,NA
5427,2015,TRUE,49,2,0,14.5,60778.15625,"[1] Employed full-time",1,"[20] Manufacture of chemical products",20
5427,2016,TRUE,50,2,0,14.5,62382.52734375,"[1] Employed full-time",1,"[20] Manufacture of chemical products",20
25585,2015,FALSE,18,2,0,NA,0,"[5] Not employed",5,NA,NA
25585,2016,FALSE,19,2,0,13,0,"[5] Not employed",5,NA,NA
2796,2016,TRUE,17,4,2,NA,0,"[4] Irregular employment or in marginal",4,NA,NA
2796,2017,TRUE,18,3,1,NA,0,"[5] Not employed",5,NA,NA
2796,2018,TRUE,19,3,0,NA,430.809448242188,"[5] Not employed",5,NA,NA
2796,2019,TRUE,20,3,0,13,0,"[4] Irregular employment or in marginal",4,"[28] Mechanical engineering",28
14220,2016,FALSE,47,4,2,11.5,30948.458984375,"[1] Employed full-time",1,NA,NA
10403,2016,TRUE,38,4,2,12,11306.9477539062,"[2] Employed part-time",2,"[85] Education and teaching",85
10403,2017,TRUE,39,3,2,12,20947.9926757812,"[1] Employed full-time",1,"[85] Education and teaching",85
10403,2018,TRUE,40,3,2,12,51002.29296875,"[1] Employed full-time",1,"[85] Education and teaching",85
10403,2019,TRUE,41,3,2,12,46927.0703125,"[1] Employed full-time",1,"[85] Education and teaching",85
18912,2015,TRUE,53,2,1,12,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
18912,2016,TRUE,54,2,1,12,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
18912,2017,TRUE,55,2,1,12,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
18912,2018,TRUE,56,2,0,12,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
18912,2019,TRUE,57,2,0,12,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
17090,2016,FALSE,51,4,1,10.5,4933.98779296875,"[5] Not employed",5,NA,NA
17090,2017,FALSE,52,4,1,10.5,3332.4375,"[5] Not employed",5,NA,NA
17090,2018,FALSE,53,2,0,10.5,1823.02099609375,"[5] Not employed",5,NA,NA
17090,2019,FALSE,54,2,0,10.5,0,"[1] Employed full-time",1,"[30] Other vehicle construction",30
5654,2016,FALSE,19,4,1,NA,4273.83837890625,"[3] Training, apprenticeship",3,NA,NA
5654,2017,FALSE,20,4,1,NA,4468.46533203125,"[3] Training, apprenticeship",3,"[52] Warehousing and other transportation service activities",52
10466,2016,TRUE,48,4,1,10.5,5584.9560546875,"[5] Not employed",5,NA,NA
10466,2017,TRUE,49,4,1,10.5,574.163024902344,"[5] Not employed",5,NA,NA
10466,2018,TRUE,50,2,0,10.5,0,"[5] Not employed",5,NA,NA
10466,2019,TRUE,51,2,0,10.5,0,"[5] Not employed",5,NA,NA
20766,2015,FALSE,34,4,2,10.5,38836.9765625,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
20766,2016,FALSE,35,4,2,10.5,34779.78515625,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
2752,2017,FALSE,17,2,1,NA,0,"[4] Irregular employment or in marginal",4,NA,NA
2752,2018,FALSE,18,2,0,NA,0,"[5] Not employed",5,NA,NA
2752,2019,FALSE,19,3,0,NA,2331.00537109375,"[3] Training, apprenticeship",3,"[43] Site preparation, construction installation and other finishing trades",43
1487,2015,TRUE,50,2,1,10.5,17858.37109375,"[2] Employed part-time",2,"[33] Repair and installation of machinery and equipment",33
